ID_CLIENTE;SAFRA_REF;DATA_EMISSAO_DOCUMENTO;DATA_PAGAMENTO;DATA_VENCIMENTO;VALOR_A_PAGAR;TAXA
7142043104834932013;2020-08;2020-08-23;2020-09-10;2020-09-10;59792.11;4.99
7142043104834932013;2020-08;2020-08-27;2020-09-14;2020-09-14;51760.32;4.99
7142043104834932013;2020-08;2020-08-31;2020-09-18;2020-09-18;60449.87;4.99
5606267905834401873;2020-08;2020-08-20;2020-09-08;2020-09-08;39999.7;11.99
5606267905834401873;2020-08;2020-08-21;2020-09-08;2020-09-08;40707.4;11.99
5606267905834401873;2020-08;2020-08-24;2020-09-09;2020-09-09;20353.7;11.99
5606267905834401873;2020-08;2020-08-28;2020-09-14;2020-09-14;75899.4;11.99
5606267905834401873;2020-09;2020-09-06;2020-09-22;2020-09-22;38279.96;11.99
5606267905834401873;2020-09;2020-09-14;2020-09-30;2020-09-30;32573.04;11.99
1253437108265925705;2020-08;2020-08-20;2020-09-09;2020-09-09;94024.5;5.99
1253437108265925705;2020-09;2020-09-01;2020-09-17;2020-09-17;31558.85;5.99
1253437108265925705;2020-09;2020-09-14;2020-09-30;2020-09-30;18259.6;5.99
3382609338395832683;2020-08;2020-08-20;2020-09-08;2020-09-08;95958.55;5.99
3382609338395832683;2020-09;2020-09-03;2020-09-21;2020-09-21;89430.2;5.99
8706851346184249504;2020-08;2020-08-20;2020-09-08;2020-09-08;114316.6;5.99
8706851346184249504;2020-09;2020-09-11;2020-09-28;2020-09-28;106564.0;5.99
6532139198609901627;2020-08;2020-08-20;2020-09-08;2020-09-08;59828.9;5.99
6532139198609901627;2020-09;2020-09-02;2020-09-21;2020-09-21;102945.92;5.99
4980232475645447238;2020-08;2020-08-20;2020-09-09;2020-09-09;14532.14;11.99
4980232475645447238;2020-08;2020-08-27;2020-09-16;2020-09-16;31901.46;11.99
4980232475645447238;2020-09;2020-09-06;2020-10-05;2020-10-05;499.0;11.99
4980232475645447238;2020-09;2020-09-14;2020-10-05;2020-10-05;13654.24;11.99
2678966409665050034;2020-08;2020-08-20;2020-09-14;2020-09-14;23050.53;4.99
2678966409665050034;2020-08;2020-08-24;2020-09-16;2020-09-16;22396.01;4.99
2678966409665050034;2020-09;2020-09-04;2020-09-28;2020-09-28;22562.19;4.99
2678966409665050034;2020-09;2020-09-06;2020-10-20;2020-10-20;228.64;4.99
8213533889694327948;2020-08;2020-08-20;2020-09-09;2020-09-09;16375.98;4.99
8213533889694327948;2020-08;2020-08-26;2020-09-15;2020-09-15;19975.1;4.99
8213533889694327948;2020-09;2020-09-03;2020-09-21;2020-09-21;19719.9;4.99
8213533889694327948;2020-09;2020-09-06;2020-09-28;2020-09-28;16801.72;4.99
8213533889694327948;2020-09;2020-09-06;2020-09-28;2020-09-28;19719.9;4.99
8213533889694327948;2020-09;2020-09-08;2020-09-29;2020-09-29;20668.33;4.99
8213533889694327948;2020-09;2020-09-09;2020-09-28;2020-09-28;20016.66;4.99
8213533889694327948;2020-09;2020-09-13;2020-10-02;2020-10-02;20668.33;4.99
8213533889694327948;2020-09;2020-09-15;2020-10-06;2020-10-06;16641.31;4.99
8213533889694327948;2020-09;2020-09-15;2020-10-06;2020-10-06;20407.66;4.99
1551531256789550891;2020-08;2020-08-20;2020-09-08;2020-09-08;15844.45;6.99
1551531256789550891;2020-08;2020-08-24;2020-09-09;2020-09-09;50317.45;6.99
1551531256789550891;2020-09;2020-09-03;2020-09-21;2020-09-21;54563.15;6.99
1104269683367198574;2020-08;2020-08-20;2020-09-08;2020-09-08;69379.0;4.99
1104269683367198574;2020-08;2020-08-21;2020-09-08;2020-09-08;34439.85;4.99
1104269683367198574;2020-09;2020-09-04;2020-09-21;2020-09-21;61611.2;4.99
1104269683367198574;2020-09;2020-09-06;2020-09-22;2020-09-22;13413.25;4.99
968400235888951633;2020-08;2020-08-20;2020-09-17;2020-09-17;15815.97;8.99
968400235888951633;2020-08;2020-08-23;2020-09-21;2020-09-21;20825.66;8.99
968400235888951633;2020-08;2020-08-26;2020-09-23;2020-09-23;15472.17;8.99
968400235888951633;2020-08;2020-08-28;2020-09-25;2020-09-25;14916.02;8.99
968400235888951633;2020-09;2020-09-14;2020-10-13;2020-10-13;21091.04;8.99
2773493808492482979;2020-08;2020-08-20;2020-09-08;2020-09-09;19582.65;6.99
2773493808492482979;2020-09;2020-09-06;2020-09-28;2020-09-28;26111.43;6.99
2773493808492482979;2020-09;2020-09-11;2020-10-01;2020-10-01;19587.57;6.99
5786895437851445408;2020-08;2020-08-20;2020-09-14;2020-09-14;115034.53;8.99
5786895437851445408;2020-09;2020-09-03;2020-09-21;2020-09-28;93456.07;8.99
5786895437851445408;2020-09;2020-09-14;2020-10-06;2020-10-06;37834.73;8.99
4817816966382229074;2020-08;2020-08-20;2020-09-08;2020-09-28;69136.69;4.99
4817816966382229074;2020-09;2020-09-03;2020-09-22;2020-10-13;46875.37;4.99
4817816966382229074;2020-09;2020-09-15;2020-10-02;2020-10-22;11655.2;4.99
1273229638516517354;2020-08;2020-08-20;2020-09-08;2020-09-08;34708.75;5.99
1273229638516517354;2020-09;2020-09-07;2020-09-23;2020-09-23;35450.8;5.99
4524147234488547993;2020-08;2020-08-20;2020-09-08;2020-09-08;40809.7;4.99
4524147234488547993;2020-09;2020-09-04;2020-09-21;2020-09-21;54302.8;4.99
4524147234488547993;2020-09;2020-09-06;2020-09-22;2020-09-22;39365.0;4.99
4524147234488547993;2020-09;2020-09-10;2020-09-28;2020-09-28;40011.2;4.99
4524147234488547993;2020-09;2020-09-15;2020-10-01;2020-10-01;40655.2;4.99
2033394215069562776;2020-08;2020-08-20;2020-09-04;2020-09-09;39256.7;4.99
2033394215069562776;2020-09;2020-09-11;2020-09-28;2020-09-28;19529.2;4.99
2033394215069562776;2020-09;2020-09-14;2020-10-02;2020-10-01;35438.6;4.99
6216982347344525048;2020-08;2020-08-20;2020-09-09;2020-09-09;11528.16;11.99
8343941262792249232;2020-08;2020-08-20;2020-10-05;2020-10-05;15280.5;6.99
8343941262792249232;2020-08;2020-08-27;2020-10-13;2020-10-13;14380.0;6.99
8343941262792249232;2020-09;2020-09-06;2020-10-21;2020-10-21;14279.5;6.99
8343941262792249232;2020-09;2020-09-13;2020-10-28;2020-10-28;14279.5;6.99
6330043096034525408;2020-08;2020-08-20;2020-09-04;2020-09-04;38460.3;4.99
6330043096034525408;2020-08;2020-08-26;2020-09-10;2020-09-10;30318.0;4.99
6330043096034525408;2020-09;2020-09-10;2020-09-25;2020-09-25;18759.0;4.99
6330043096034525408;2020-09;2020-09-14;2020-09-29;2020-09-29;29417.4;4.99
187117706370645370;2020-08;2020-08-20;2020-09-11;2020-09-11;12371.56;5.99
187117706370645370;2020-08;2020-08-24;2020-09-14;2020-09-14;36632.86;5.99
187117706370645370;2020-08;2020-08-25;2020-09-21;2020-09-21;37230.44;5.99
187117706370645370;2020-08;2020-08-30;2020-09-17;2020-09-17;25144.15;5.99
187117706370645370;2020-09;2020-09-02;2020-09-25;2020-09-25;47681.68;5.99
187117706370645370;2020-09;2020-09-14;2020-10-05;2020-10-05;68660.46;5.99
761746217261797478;2020-08;2020-08-20;2020-09-08;2020-09-08;11879.45;4.99
761746217261797478;2020-08;2020-08-30;2020-09-15;2020-09-15;26971.6;4.99
7930925883736021864;2020-08;2020-08-20;2020-09-08;2020-09-08;26389.89;6.99
7930925883736021864;2020-08;2020-08-20;2020-09-08;2020-09-08;43457.4;6.99
7930925883736021864;2020-08;2020-08-21;2020-09-08;2020-09-08;13181.85;6.99
7930925883736021864;2020-08;2020-08-24;2020-09-09;2020-09-09;19255.6;6.99
7930925883736021864;2020-08;2020-08-24;2020-09-09;2020-09-09;26963.7;6.99
7930925883736021864;2020-08;2020-08-24;2020-09-09;2020-09-09;14580.25;6.99
7930925883736021864;2020-08;2020-08-25;2020-09-10;2020-09-10;14120.5;6.99
7930925883736021864;2020-08;2020-08-27;2020-09-14;2020-09-14;13666.0;6.99
7930925883736021864;2020-08;2020-08-27;2020-09-14;2020-09-14;27332.0;6.99
7930925883736021864;2020-09;2020-09-02;2020-09-18;2020-09-18;40717.65;6.99
7930925883736021864;2020-09;2020-09-03;2020-09-21;2020-09-21;36289.3;6.99
7930925883736021864;2020-09;2020-09-14;2020-09-30;2020-09-30;18245.0;6.99
5860276371789140450;2020-08;2020-08-20;2020-09-08;2020-09-08;75115.4;5.99
5860276371789140450;2020-08;2020-08-27;2020-09-21;2020-09-21;36792.43;5.99
5860276371789140450;2020-09;2020-09-06;2020-10-14;2020-10-05;4983.22;5.99
5860276371789140450;2020-09;2020-09-08;2020-10-02;2020-10-02;37086.69;5.99
5860276371789140450;2020-09;2020-09-09;2020-10-05;2020-10-05;15716.05;5.99
5860276371789140450;2020-09;2020-09-10;2020-09-28;2020-09-28;36440.7;5.99
5860276371789140450;2020-09;2020-09-15;2020-10-09;2020-10-09;37671.17;5.99
2408009918678280470;2020-08;2020-08-20;2020-09-08;2020-09-08;16924.2;6.99
2408009918678280470;2020-08;2020-08-27;2020-09-14;2020-09-14;19113.7;6.99
2408009918678280470;2020-09;2020-09-06;2020-09-22;2020-09-22;26401.83;6.99
2408009918678280470;2020-09;2020-09-07;2020-09-23;2020-09-23;19383.95;6.99
2408009918678280470;2020-09;2020-09-07;2020-09-23;2020-09-23;19156.26;6.99
2408009918678280470;2020-09;2020-09-10;2020-09-28;2020-09-28;15963.55;6.99
2408009918678280470;2020-09;2020-09-14;2020-09-30;2020-09-30;15879.7;6.99
8548612698724688238;2020-08;2020-08-20;2020-09-08;2020-09-08;38030.55;4.99
8548612698724688238;2020-08;2020-08-26;2020-09-11;2020-09-11;75444.7;4.99
8548612698724688238;2020-08;2020-08-28;2020-09-14;2020-09-14;61495.35;4.99
8548612698724688238;2020-09;2020-09-11;2020-09-28;2020-09-28;37154.7;4.99
8609938720215175911;2020-08;2020-08-20;2020-09-08;2020-09-08;13542.65;6.99
8609938720215175911;2020-08;2020-08-27;2020-09-14;2020-09-14;15614.65;6.99
8609938720215175911;2020-08;2020-08-31;2020-09-17;2020-09-17;15591.37;6.99
8609938720215175911;2020-09;2020-09-06;2020-10-05;2020-10-05;999.0;6.99
8609938720215175911;2020-09;2020-09-07;2020-09-24;2020-09-24;18500.17;6.99
8609938720215175911;2020-09;2020-09-15;2020-10-02;2020-10-02;31202.26;6.99
7031913170099381454;2020-08;2020-08-20;2020-09-15;2020-09-15;48106.72;6.99
7451017400765373278;2020-08;2020-08-20;2020-09-08;2020-09-08;;6.99
7451017400765373278;2020-08;2020-08-24;2020-09-09;2020-09-09;27919.52;6.99
7451017400765373278;2020-08;2020-08-25;2020-09-11;2020-09-11;19617.54;6.99
7451017400765373278;2020-09;2020-09-06;2020-10-05;2020-10-05;949.0;6.99
7451017400765373278;2020-09;2020-09-15;2020-10-01;2020-10-01;16158.72;6.99
4724876423989598202;2020-08;2020-08-20;2020-09-08;2020-09-08;13192.67;11.99
4724876423989598202;2020-08;2020-08-28;2020-09-22;2020-09-21;63093.53;11.99
4724876423989598202;2020-09;2020-09-01;2020-09-23;2020-09-23;46741.34;11.99
4724876423989598202;2020-09;2020-09-03;2020-09-25;2020-09-25;46741.29;11.99
4724876423989598202;2020-09;2020-09-04;2020-09-28;2020-09-28;62490.12;11.99
4724876423989598202;2020-09;2020-09-04;2020-09-22;2020-09-22;33752.57;11.99
4724876423989598202;2020-09;2020-09-06;2020-10-05;2020-10-05;999.0;11.99
4724876423989598202;2020-09;2020-09-06;2020-09-28;2020-09-28;31245.06;11.99
4724876423989598202;2020-09;2020-09-09;2020-10-01;2020-10-01;46740.89;11.99
4724876423989598202;2020-09;2020-09-15;2020-10-05;2020-10-05;34194.66;11.99
963687627963462983;2020-08;2020-08-20;2020-09-09;2020-09-09;76279.8;5.99
963687627963462983;2020-08;2020-08-24;2020-09-09;2020-09-09;57139.85;5.99
6547707428090179960;2020-08;2020-08-20;2020-09-04;2020-09-08;38242.0;4.99
6547707428090179960;2020-08;2020-08-31;2020-09-15;2020-09-16;37332.9;4.99
6547707428090179960;2020-09;2020-09-10;2020-09-25;2020-09-28;19116.8;4.99
6547707428090179960;2020-09;2020-09-13;2020-09-28;2020-09-29;88535.1;4.99
5635781225931111684;2020-08;2020-08-20;2020-09-08;2020-09-08;59548.15;6.99
5635781225931111684;2020-08;2020-08-25;2020-09-10;2020-09-10;75441.75;6.99
5635781225931111684;2020-09;2020-09-06;2020-09-22;2020-09-22;55395.0;6.99
5635781225931111684;2020-09;2020-09-06;2020-09-23;2020-09-23;62335.9;6.99
5635781225931111684;2020-09;2020-09-07;2020-09-23;2020-09-23;55412.5;6.99
5635781225931111684;2020-09;2020-09-08;2020-09-24;2020-09-24;62829.75;6.99
5635781225931111684;2020-09;2020-09-10;2020-09-28;2020-09-28;55412.5;6.99
5635781225931111684;2020-09;2020-09-15;2020-10-01;2020-10-01;30213.65;6.99
1299146298565441811;2020-08;2020-08-20;2020-09-08;2020-09-08;99201.7;11.99
1299146298565441811;2020-09;2020-09-06;2020-09-22;2020-09-22;36584.7;11.99
6349142675790687765;2020-08;2020-08-20;2020-09-11;2020-09-08;75055.8;11.99
6349142675790687765;2020-08;2020-08-24;2020-09-18;2020-09-11;54488.18;11.99
6349142675790687765;2020-08;2020-08-28;2020-09-24;2020-09-22;67861.92;11.99
6349142675790687765;2020-09;2020-09-01;2020-09-28;2020-09-28;33508.69;11.99
6349142675790687765;2020-09;2020-09-07;2020-10-08;2020-10-06;52243.65;11.99
1637960623843047520;2020-08;2020-08-20;2020-09-22;2020-09-25;158676.0;5.99
1637960623843047520;2020-08;2020-08-24;2020-09-25;2020-09-29;68004.0;5.99
1637960623843047520;2020-08;2020-08-26;2020-09-29;2020-10-06;158676.0;5.99
5042877476420217533;2020-08;2020-08-20;2020-09-09;2020-09-09;35174.0;11.99
5042877476420217533;2020-08;2020-08-21;2020-09-14;2020-09-14;53213.26;11.99
5042877476420217533;2020-08;2020-08-26;2020-09-15;2020-09-15;19156.63;11.99
5042877476420217533;2020-08;2020-08-30;2020-09-21;2020-09-21;18905.26;11.99
5042877476420217533;2020-09;2020-09-06;2020-09-28;2020-09-28;32489.09;11.99
170089315547146305;2020-08;2020-08-20;2020-09-08;2020-09-08;16333.85;5.99
170089315547146305;2020-08;2020-08-24;2020-09-11;2020-09-11;19562.5;5.99
170089315547146305;2020-08;2020-08-27;2020-09-14;2020-09-14;11949.3;5.99
170089315547146305;2020-08;2020-08-28;2020-09-14;2020-09-14;11949.3;5.99
170089315547146305;2020-09;2020-09-01;2020-09-21;2020-09-21;19037.5;5.99
170089315547146305;2020-09;2020-09-01;2020-09-21;2020-09-21;18537.5;5.99
170089315547146305;2020-09;2020-09-02;2020-09-18;2020-09-18;15398.25;5.99
170089315547146305;2020-09;2020-09-02;2020-09-18;2020-09-18;15077.1;5.99
170089315547146305;2020-09;2020-09-04;2020-09-21;2020-09-21;19037.5;5.99
170089315547146305;2020-09;2020-09-04;2020-09-21;2020-09-21;11942.7;5.99
170089315547146305;2020-09;2020-09-07;2020-09-24;2020-09-23;11942.7;5.99
170089315547146305;2020-09;2020-09-10;2020-09-28;2020-09-28;19280.95;5.99
170089315547146305;2020-09;2020-09-13;2020-09-29;2020-09-29;15077.1;5.99
4089244710305890246;2020-08;2020-08-20;2020-09-09;2020-09-18;50864.0;4.99
4089244710305890246;2020-09;2020-09-09;2020-09-25;2020-10-08;104937.0;4.99
4089244710305890246;2020-09;2020-09-09;2020-09-25;2020-10-08;62962.2;4.99
4089244710305890246;2020-09;2020-09-15;2020-10-02;2020-10-14;104965.0;4.99
226405871752897670;2020-08;2020-08-20;2020-09-08;2020-09-08;19580.0;6.99
226405871752897670;2020-09;2020-09-14;2020-09-30;2020-09-30;58255.0;6.99
4935929591787890253;2020-08;2020-08-21;2020-09-08;2020-09-08;43606.35;4.99
4935929591787890253;2020-08;2020-08-27;2020-09-14;2020-09-14;41586.25;4.99
4935929591787890253;2020-08;2020-08-31;2020-09-16;2020-09-16;29616.45;4.99
4935929591787890253;2020-09;2020-09-01;2020-09-17;2020-09-17;26485.95;4.99
4935929591787890253;2020-09;2020-09-07;2020-09-23;2020-09-23;47966.7;4.99
8576047157867370630;2020-08;2020-08-21;2020-09-15;2020-09-15;45580.0;5.99
3279417303675586812;2020-08;2020-08-21;2020-10-13;2020-10-13;47250.5;4.99
3279417303675586812;2020-08;2020-08-27;2020-10-13;2020-10-13;29864.0;4.99
5732713959930509093;2020-08;2020-08-21;2020-09-08;2020-09-08;44004.0;5.99
5732713959930509093;2020-08;2020-08-30;2020-09-15;2020-09-15;41307.5;5.99
5176940320835464459;2020-08;2020-08-21;2020-09-09;2020-09-09;19672.05;5.99
5176940320835464459;2020-08;2020-08-21;2020-09-08;2020-09-08;98352.02;5.99
5176940320835464459;2020-08;2020-08-25;2020-09-14;2020-09-14;92513.86;5.99
5176940320835464459;2020-09;2020-09-06;2020-09-22;2020-09-22;66087.12;5.99
5176940320835464459;2020-09;2020-09-09;2020-09-25;2020-09-25;123119.1;5.99
5176940320835464459;2020-09;2020-09-10;2020-09-28;2020-09-28;38874.4;5.99
5176940320835464459;2020-09;2020-09-10;2020-09-28;2020-09-28;66088.32;5.99
5176940320835464459;2020-09;2020-09-11;2020-09-28;2020-09-28;37874.4;5.99
5176940320835464459;2020-09;2020-09-14;2020-10-02;2020-10-02;71208.99;5.99
665854826624598350;2020-08;2020-08-21;2020-09-08;2020-09-21;131535.0;4.99
665854826624598350;2020-08;2020-08-21;2020-09-08;2020-09-21;133144.0;4.99
7590999900861381526;2020-08;2020-08-21;2020-09-08;2020-09-08;20167.4;4.99
7590999900861381526;2020-09;2020-09-01;2020-09-21;2020-09-21;15506.05;4.99
7590999900861381526;2020-09;2020-09-02;2020-09-18;2020-09-18;36041.4;4.99
3660744270380078352;2020-08;2020-08-21;2020-09-11;2020-09-11;44421.47;11.99
3660744270380078352;2020-08;2020-08-23;2020-09-14;2020-09-14;49165.43;11.99
3660744270380078352;2020-08;2020-08-25;2020-09-18;2020-09-18;57132.71;11.99
3660744270380078352;2020-08;2020-08-28;2020-09-22;2020-09-22;44514.5;11.99
3660744270380078352;2020-09;2020-09-02;2020-09-23;2020-09-23;7840.44;11.99
3660744270380078352;2020-09;2020-09-06;2020-09-28;2020-09-28;37550.81;11.99
1698828605814171242;2020-08;2020-08-21;2020-09-14;2020-09-14;91535.83;4.99
5602023133976834072;2020-08;2020-08-21;2020-09-10;2020-09-10;65501.25;5.99
345447888460137901;2020-08;2020-08-21;2020-09-08;2020-09-08;140090.7;6.99
345447888460137901;2020-09;2020-09-02;2020-09-17;2020-09-18;128600.69;6.99
345447888460137901;2020-09;2020-09-15;2020-10-01;2020-10-01;133537.0;6.99
2201150681962815877;2020-08;2020-08-21;2020-09-10;2020-09-10;48485.06;4.99
2201150681962815877;2020-09;2020-09-06;2020-10-05;2020-10-05;504.32;4.99
2128970218770090704;2020-08;2020-08-21;2020-09-08;2020-09-08;114043.6;4.99
2128970218770090704;2020-08;2020-08-27;2020-09-14;2020-09-14;59900.4;4.99
2128970218770090704;2020-09;2020-09-06;2020-10-05;2020-10-05;999.0;4.99
2128970218770090704;2020-09;2020-09-07;2020-09-23;2020-09-23;15364.55;4.99
4079447215339975026;2020-08;2020-08-21;2020-09-15;2020-09-15;20015.47;5.99
4079447215339975026;2020-09;2020-09-15;2020-10-13;2020-10-13;41594.25;5.99
8596605705893456305;2020-08;2020-08-21;2020-09-16;2020-09-11;96723.22;8.99
8596605705893456305;2020-09;2020-09-09;2020-10-01;2020-09-30;48279.92;8.99
7696655736121386405;2020-08;2020-08-21;2020-09-08;2020-09-08;15580.0;6.99
7696655736121386405;2020-09;2020-09-13;2020-09-29;2020-09-29;111910.1;6.99
1454789421854453615;2020-08;2020-08-21;2020-09-09;2020-09-09;9218.36;8.99
1454789421854453615;2020-08;2020-08-27;2020-09-18;2020-09-18;42070.53;8.99
1454789421854453615;2020-09;2020-09-04;2020-09-22;2020-09-22;8683.05;8.99
5855956854975734380;2020-08;2020-08-21;2020-09-08;2020-09-08;22645.0;6.99
5855956854975734380;2020-08;2020-08-25;2020-09-10;2020-09-10;31395.35;6.99
5855956854975734380;2020-08;2020-08-27;2020-09-14;2020-09-14;17340.31;6.99
5855956854975734380;2020-08;2020-08-27;2020-09-14;2020-09-14;21725.4;6.99
5855956854975734380;2020-08;2020-08-27;2020-09-14;2020-09-14;22225.4;6.99
5855956854975734380;2020-09;2020-09-03;2020-09-21;2020-09-21;21853.58;6.99
5855956854975734380;2020-09;2020-09-10;2020-09-28;2020-09-28;23680.51;6.99
5855956854975734380;2020-09;2020-09-14;2020-10-05;2020-10-05;21213.02;6.99
4635578010631860111;2020-08;2020-08-21;2020-09-08;2020-09-08;55002.9;8.99
4635578010631860111;2020-09;2020-09-05;2020-09-24;2020-09-24;47628.18;8.99
4635578010631860111;2020-09;2020-09-10;2020-09-28;2020-09-28;28421.55;8.99
7182085930008391174;2020-08;2020-08-21;2020-09-08;2020-09-08;53125.0;5.99
7182085930008391174;2020-08;2020-08-27;2020-09-14;2020-09-14;36990.3;5.99
7182085930008391174;2020-09;2020-09-06;2020-10-05;2020-10-05;590.0;5.99
7182085930008391174;2020-09;2020-09-10;2020-09-28;2020-09-28;52807.55;5.99
4537982850248578883;2020-08;2020-08-21;2020-09-08;2020-09-08;12916.0;5.99
4537982850248578883;2020-08;2020-08-23;2020-09-08;2020-09-08;20589.4;5.99
4537982850248578883;2020-08;2020-08-27;2020-09-14;2020-09-14;15577.65;5.99
4537982850248578883;2020-09;2020-09-04;2020-09-21;2020-09-21;20044.15;5.99
1118514612547157551;2020-08;2020-08-21;2020-09-15;2020-09-15;37857.04;5.99
1118514612547157551;2020-08;2020-08-24;2020-09-18;2020-09-18;28598.73;5.99
1118514612547157551;2020-08;2020-08-25;2020-09-21;2020-09-21;34498.67;5.99
1118514612547157551;2020-08;2020-08-30;2020-09-24;2020-09-24;33378.58;5.99
1118514612547157551;2020-09;2020-09-09;2020-10-05;2020-10-05;9861.98;5.99
1118514612547157551;2020-09;2020-09-13;2020-10-08;2020-10-08;45027.39;5.99
1118514612547157551;2020-09;2020-09-15;2020-10-09;2020-10-13;55233.09;5.99
792560389712312178;2020-08;2020-08-21;2020-09-08;2020-09-08;43315.0;6.99
792560389712312178;2020-08;2020-08-23;2020-09-08;2020-09-08;30780.0;6.99
792560389712312178;2020-08;2020-08-24;2020-09-08;2020-09-09;30780.0;6.99
792560389712312178;2020-08;2020-08-25;2020-09-09;2020-09-10;39939.95;6.99
792560389712312178;2020-09;2020-09-06;2020-09-22;2020-09-22;59780.0;6.99
792560389712312178;2020-09;2020-09-10;2020-09-30;2020-10-05;499.0;6.99
792560389712312178;2020-09;2020-09-13;2020-09-28;2020-09-29;41490.0;6.99
4858887739802767402;2020-08;2020-08-21;2020-09-08;2020-09-08;37490.0;5.99
4858887739802767402;2020-08;2020-08-25;2020-09-10;2020-09-10;32775.14;5.99
8603678028264007695;2020-08;2020-08-21;2020-09-14;2020-09-14;;5.99
8603678028264007695;2020-08;2020-08-31;2020-09-22;2020-09-22;28665.52;5.99
8603678028264007695;2020-09;2020-09-01;2020-09-23;2020-09-23;17239.78;5.99
8603678028264007695;2020-09;2020-09-11;2020-10-05;2020-10-05;17457.28;5.99
4723919748432185874;2020-08;2020-08-21;2020-09-08;2020-09-08;40549.3;4.99
4723919748432185874;2020-08;2020-08-23;2020-09-08;2020-09-08;18431.5;4.99
4723919748432185874;2020-08;2020-08-23;2020-09-08;2020-09-08;37063.0;4.99
4723919748432185874;2020-08;2020-08-27;2020-09-14;2020-09-14;53685.0;4.99
4723919748432185874;2020-08;2020-08-30;2020-09-15;2020-09-15;53325.0;4.99
4723919748432185874;2020-09;2020-09-02;2020-09-18;2020-09-18;21490.8;4.99
4723919748432185874;2020-09;2020-09-02;2020-09-18;2020-09-18;16025.4;4.99
4723919748432185874;2020-09;2020-09-04;2020-09-21;2020-09-21;53427.0;4.99
4723919748432185874;2020-09;2020-09-06;2020-09-22;2020-09-22;17809.0;4.99
4723919748432185874;2020-09;2020-09-14;2020-09-30;2020-09-30;16145.4;4.99
3228830386980584958;2020-08;2020-08-21;2020-09-08;2020-09-08;19550.0;4.99
3228830386980584958;2020-08;2020-08-26;2020-09-11;2020-09-11;19315.0;4.99
3228830386980584958;2020-09;2020-09-03;2020-09-21;2020-09-21;13809.15;4.99
1308019675417057675;2020-08;2020-08-21;2020-09-14;2020-09-14;40778.31;6.99
1308019675417057675;2020-08;2020-08-23;2020-09-16;2020-09-16;40778.31;6.99
1308019675417057675;2020-08;2020-08-29;2020-09-22;2020-09-22;39933.97;6.99
1308019675417057675;2020-08;2020-08-31;2020-09-22;2020-09-22;39647.46;6.99
1308019675417057675;2020-09;2020-09-03;2020-09-25;2020-09-25;39224.33;6.99
1308019675417057675;2020-09;2020-09-04;2020-09-28;2020-09-28;20115.17;6.99
7750874287225529604;2020-08;2020-08-21;2020-09-08;2020-09-08;42548.0;5.99
7750874287225529604;2020-08;2020-08-23;2020-09-09;2020-09-09;23835.19;5.99
7750874287225529604;2020-08;2020-08-26;2020-09-14;2020-09-14;23794.5;5.99
7750874287225529604;2020-08;2020-08-28;2020-09-14;2020-09-14;29348.21;5.99
7750874287225529604;2020-09;2020-09-15;2020-10-02;2020-10-02;42353.5;5.99
8843432852270832388;2020-08;2020-08-21;2020-09-08;2020-09-10;82649.45;5.99
8843432852270832388;2020-09;2020-09-01;2020-09-17;2020-09-17;79755.05;5.99
8843432852270832388;2020-09;2020-09-14;2020-10-05;2020-10-05;21910.75;5.99
5753677550753111444;2020-08;2020-08-21;2020-09-08;2020-09-08;52168.14;6.99
5753677550753111444;2020-08;2020-08-24;2020-09-09;2020-09-09;71267.99;6.99
8909740532547211288;2020-08;2020-08-21;2020-09-08;2020-09-08;18387.14;5.99
8909740532547211288;2020-08;2020-08-24;2020-09-10;2020-09-10;15151.72;5.99
8909740532547211288;2020-08;2020-08-25;2020-09-11;2020-09-11;18334.2;5.99
8909740532547211288;2020-09;2020-09-01;2020-09-18;2020-09-18;18713.09;5.99
8909740532547211288;2020-09;2020-09-02;2020-09-21;2020-09-21;18713.09;5.99
8909740532547211288;2020-09;2020-09-06;2020-09-23;2020-09-23;18713.09;5.99
8909740532547211288;2020-09;2020-09-08;2020-09-25;2020-09-25;16218.73;5.99
8909740532547211288;2020-09;2020-09-10;2020-09-28;2020-09-28;19659.41;5.99
8909740532547211288;2020-09;2020-09-15;2020-10-02;2020-10-02;15826.02;5.99
7268895973869107930;2020-08;2020-08-21;2020-09-08;2020-09-08;12455.0;8.99
7268895973869107930;2020-09;2020-09-04;2020-09-21;2020-09-21;19738.0;8.99
7268895973869107930;2020-09;2020-09-06;2020-09-22;2020-09-22;48094.1;8.99
7268895973869107930;2020-09;2020-09-06;2020-10-05;2020-10-05;999.0;8.99
7268895973869107930;2020-09;2020-09-10;2020-09-28;2020-09-28;24800.0;8.99
7268895973869107930;2020-09;2020-09-15;2020-10-01;2020-10-01;33150.1;8.99
510795635145114083;2020-08;2020-08-21;2020-09-08;2020-09-08;32447.4;5.99
510795635145114083;2020-08;2020-08-26;2020-09-11;2020-09-11;19500.95;5.99
510795635145114083;2020-09;2020-09-02;2020-09-18;2020-09-18;37992.6;5.99
510795635145114083;2020-09;2020-09-02;2020-09-18;2020-09-18;30607.1;5.99
510795635145114083;2020-09;2020-09-06;2020-09-22;2020-09-22;21346.36;5.99
510795635145114083;2020-09;2020-09-10;2020-09-28;2020-09-28;21424.83;5.99
510795635145114083;2020-09;2020-09-10;2020-09-28;2020-09-28;30606.9;5.99
510795635145114083;2020-09;2020-09-14;2020-09-30;2020-09-30;30606.9;5.99
